Date,Open,High,Low,Close,Volume
2015-12-03,131.89,132.38,129.39,130.52,3354944
2015-12-04,131.24,133.44,131,133.18,4340847
2015-12-07,132.99,134.07,132.12,133.14,3811065
2015-12-08,131.67,132.05,129.73,130.03,5598993
2015-12-09,129.68,130.64,127.58,129.35,5714310
2015-12-10,129.7,132.22,129.28,131.3,3655843
2015-12-11,130.04,130.65,128.87,129.7,4108684
2015-12-14,129.59,129.59,126.87,128.25,5399596
2015-12-15,130.61,131.93,129.24,131.42,5246863
2015-12-16,132.7,133.29,131.12,132.82,3697658
2015-12-17,133.51,134.33,130.46,130.52,3845744
2015-12-18,129.51,129.51,124.57,125.16,11097324
2015-12-21,125.73,127.28,125.26,126.36,4177485
2015-12-22,127.08,128.07,126.01,127.68,3113033
2015-12-23,128.31,129.2,128.09,129.19,3739810
2015-12-24,128.76,129.06,128.58,128.71,1321369
2015-12-28,128.49,129.75,128.12,129.62,2207905
2015-12-29,130.1,132.31,130.04,132.14,3494242
2015-12-30,132.04,132.71,130.94,131.3,1804778
2015-12-31,130.9,130.9,129.59,129.67,2347253
2016-01-04,126.79,127.06,125.03,126.01,6373428
2016-01-05,126.44,127.06,125.33,126.52,3735426
2016-01-06,124.51,124.96,123.11,124.51,4743385
2016-01-07,122.32,122.55,118.84,119.28,7817365
2016-01-08,119.91,121.18,116.41,116.58,6439709
2016-01-11,117.34,117.48,115.61,116.79,6190388
2016-01-12,118,118.52,116.27,118.31,4646183
2016-01-13,119,119.16,114.58,114.9,5653407
2016-01-14,116.22,116.66,112.83,115.87,7267208
2016-01-15,112.82,114.01,111.65,112.66,7430923
2016-01-19,113.93,114.09,112.2,113.03,6109500
2016-01-20,111.22,112.03,107.45,109.54,8514626
2016-01-21,110.1,112.97,109,110.65,6182482
2016-01-22,111.56,112.7,110.58,111.73,5864962
2016-01-25,111.72,112.33,110.65,111.23,5074755
2016-01-26,112.07,114.92,111.64,114.79,6055949
2016-01-27,107.53,107.71,103.17,104.55,31146195
2016-01-28,105.02,105.84,103.2,105.82,11940034
2016-01-29,105.95,107.78,105.83,107.73,10252383
2016-02-01,107.27,109.66,106.41,109.01,7596084
2016-02-02,107.32,107.88,105.24,105.39,9639761
2016-02-03,106.55,109.53,105.06,109.28,8208014
2016-02-04,108.62,112.01,108.62,110.85,6505326
2016-02-05,110.87,111.37,108.53,109.92,6898427
2016-02-08,108.22,108.82,105.13,107.13,7193397
2016-02-09,105.79,107.61,105.3,106.62,4612629
2016-02-10,106.94,108.13,105.23,105.31,5392641
2016-02-11,102.44,102.65,92.403,98.137,37270065
2016-02-12,95.132,99.409,95.028,98.314,14333438
2016-02-16,99.339,102.04,98.652,101.9,8383183
2016-02-17,103.22,105.73,103.18,105.29,7305660
2016-02-18,105.8,107.01,105.62,106.42,7163780
2016-02-19,106.18,106.2,103.56,104.22,7504170
2016-02-22,105.49,107.68,105.02,106.25,5447183
2016-02-23,105.86,107.24,104.92,105.79,4156411
2016-02-24,104.43,104.95,101.83,104.62,7571933
2016-02-25,105.3,106.45,104.8,105.72,5155851
2016-02-26,106.59,108.12,106.35,106.94,4151841
2016-02-29,106.9,108.14,106.35,106.96,5269154
2016-03-01,107.71,109.51,107.03,108.57,5077291
2016-03-02,108.27,109.28,107.24,108.29,4742277
2016-03-03,107.57,108.36,107.03,108.25,3761534
2016-03-04,108.77,110.61,108.46,109.58,4885122
2016-03-07,109.33,111.6,109.12,111.26,4963878
2016-03-08,110.41,111.32,109.8,110.73,5806880
2016-03-09,110.76,111.55,110.46,111.22,3733740
2016-03-10,111.45,112.06,109.91,111.3,4542509
2016-03-11,112.37,113.58,112.1,112.8,3601985
2016-03-14,112.17,114.94,112.17,114.36,4732057
2016-03-15,113.61,114.39,112.45,114.38,4106353
2016-03-16,114.27,115.98,113.8,115.44,5695187
2016-03-17,115.92,119.11,115.31,118.3,6409298
2016-03-18,118.78,121.89,118.57,121.24,10063473
2016-03-21,120.8,123.77,120.73,122.98,6265945
2016-03-22,122.33,123.19,121.98,122.31,5511527
2016-03-23,122.19,122.2,120.14,120.24,4818175
2016-03-24,119.12,119.68,117.7,119.58,5052741
2016-03-28,119.97,120.04,118.16,118.83,3700602
2016-03-29,117.51,118.5,116.03,118.46,5424845
2016-03-30,119,120.13,115.87,116.39,6569466
2016-03-31,115.94,116.2,113.38,114.89,9676571
2016-04-01,114.26,115.03,113.24,114.9,5886134
2016-04-04,114.55,115.83,113.92,114.36,5563298
2016-04-05,114.18,116.4,113.64,114.97,5148858
2016-04-06,115.09,115.89,113.8,115.78,4417291
2016-04-07,114.94,116.72,114.56,114.94,5078046
2016-04-08,115.89,117.69,115.48,115.75,4350097
2016-04-11,116.09,117.57,115.55,115.77,3990288
2016-04-12,115.49,118.01,114.68,117.17,4678144
2016-04-13,118.1,119.02,117.49,118.69,3879354
2016-04-14,119.02,119.41,118.14,118.43,5002348
2016-04-15,118.52,119.11,118.28,118.68,5533859
2016-04-18,118.24,119.7,117.95,119.43,3376571
2016-04-19,120,121.17,119.66,120.1,3238189
2016-04-20,116.36,118.89,116.31,118.18,7511643
2016-04-21,118.54,120.06,117.94,118.34,5302486
2016-04-22,118.64,119.3,118.11,118.61,4262638
2016-04-25,118.07,118.56,117.02,118.35,5082471
2016-04-26,118.79,120.61,118.62,120.58,6732148
2016-04-27,120.55,124.82,119.41,124.06,7653815
2016-04-28,123.35,124.67,121.72,122,5450679
2016-04-29,121.64,122.41,120.2,122,4106416
2016-05-02,121.6,122.2,120.58,121.29,4092225
2016-05-03,120.12,120.65,118.98,119.93,4451140
2016-05-04,119.1,119.76,118.14,118.47,3689874
2016-05-05,119.23,120.06,118.67,119.54,4639569
2016-05-06,119.57,120.96,119.26,120.6,2721771
2016-05-09,120.19,121.14,119.3,119.56,3787127
2016-05-10,120.53,122.42,120.18,121.93,3732641
2016-05-11,122.1,123.18,121.3,121.35,3599189
2016-05-12,121.8,123.2,121.8,122.65,5028423
2016-05-13,122.03,123.14,120.36,120.55,4343475
2016-05-16,120.12,122.64,120.04,122.41,3459945
2016-05-17,121.92,122.71,120.4,120.97,4416108
2016-05-18,120.87,121.51,118.92,119.52,4449339
2016-05-19,118.84,119.01,115.97,116.84,5539733
2016-05-20,117.83,117.94,116.1,116.25,3582837
2016-05-23,116.26,117.16,114.86,116.42,4358661
2016-05-24,116.58,117.54,115.25,116.35,5590955
2016-05-25,116.8,118.43,116.23,117.58,5103462
2016-05-26,117.23,118.52,117.07,117.99,2834206
2016-05-27,117.68,118.36,117.55,117.91,3335631
2016-05-31,118.51,118.6,115.01,115.11,7551558
2016-06-01,114.97,115.41,113.84,115.33,5127576
2016-06-02,115.55,115.92,114.36,115.75,5262568
2016-06-03,115.34,116.42,114.92,116.24,6010825
2016-06-06,116.44,120.51,116.31,120.35,7662795
2016-06-07,120.83,121.7,120.27,120.37,4848075
2016-06-08,120.93,121.84,120.47,121.35,4256287
2016-06-09,120.53,122.11,120.37,121.44,4176674
2016-06-10,120.22,120.55,118.95,119.66,4192212
2016-06-13,119.33,120,118.51,118.54,3994697
2016-06-14,118.29,119.17,117.25,119.07,4073243
2016-06-15,119.41,120.22,118.59,118.76,3643483
2016-06-16,118,118.52,115.79,118.05,4454168
2016-06-17,118.47,118.61,117.54,118.46,7386036
2016-06-20,119.87,122.19,119.73,121.15,4747315
2016-06-21,121.52,121.59,119.98,120.01,3112422
2016-06-22,120.53,121.5,120.07,120.22,2894295
2016-06-23,122.2,122.77,121.13,121.85,4497510
2016-06-24,116.9,118.07,115.15,115.42,10613044
2016-06-27,114.69,114.74,111.63,111.95,6790431
2016-06-28,113.59,113.83,111.95,113.03,4863672
2016-06-29,114.52,116.18,113.3,115.88,5388392
2016-06-30,115.97,118.5,115.97,118.5,4504202
2016-07-01,118.21,118.92,117.86,118.35,3559243
2016-07-05,117.18,117.71,115.53,115.86,5283529
2016-07-06,116.12,116.17,113.1,115.85,4360419
2016-07-07,115.81,116.93,115.2,116.05,3342626
2016-07-08,117.34,119.03,116.49,118.7,3942616
2016-07-11,119.37,121.56,119.33,120.47,4300816
2016-07-12,121.19,121.35,118.91,119.34,4731975
2016-07-13,119.8,119.9,118.05,118.72,3354646
2016-07-14,120.12,120.36,118.8,120.04,4361079
2016-07-15,120.25,121.15,119.96,120.81,3220206
2016-07-18,120.8,122.18,120.39,121.74,3658659
2016-07-19,121.27,123.77,121.24,122.88,3715135
2016-07-20,122.77,123.34,122.32,122.94,2925802
2016-07-21,122.98,123.17,121.38,121.84,3126129
2016-07-22,120.21,121.8,119.14,121.78,5308124
2016-07-25,121.51,121.62,120.8,121.3,3373822
2016-07-26,121.26,123.17,120.92,123.07,5110118
2016-07-27,124.23,127.23,123.81,124.05,6200392
2016-07-28,123.54,123.96,120.96,121.36,5635710
2016-07-29,121.4,122.09,120.72,121.95,3900479
2016-08-01,121.54,122.48,121.1,121.54,3361362
2016-08-02,121.31,121.71,119.86,120.09,3459395
2016-08-03,120.22,120.87,120.11,120.32,2585450
2016-08-04,120.44,120.96,119.49,119.73,3297668
2016-08-05,120.63,120.86,119.54,120.19,3419457
2016-08-08,120.57,121.31,120.21,120.61,2678178
2016-08-09,121.13,121.34,120.65,121.02,3298736
2016-08-10,121.52,122.86,121.19,121.69,2868461
2016-08-11,122.24,122.89,121.71,122.37,2473483
2016-08-12,122.29,123.1,122.02,122.46,2741248
2016-08-15,123.03,124.21,122.88,123.88,3057117
2016-08-16,123.41,124.41,122.73,124.21,2998911
2016-08-17,124.06,124.2,123.37,123.94,3102689
2016-08-18,123.94,125.08,123.75,124.21,2207353
2016-08-19,123.73,124.21,123.15,123.68,2088100
2016-08-22,123.55,124.84,123.15,124.2,2739836
2016-08-23,124.5,125.45,122.97,123.4,3784417
2016-08-24,123.28,123.87,122.44,122.62,2318825
2016-08-25,122.63,122.63,121.83,122.35,2088327
2016-08-26,122.83,123.35,121.27,121.64,2145308
2016-08-29,122.11,122.91,121.73,122.29,2586919
2016-08-30,122.52,122.77,120.22,120.34,3727252
2016-08-31,120.36,120.36,118.81,119.09,3955317
2016-09-01,119.64,119.64,118.1,119.51,3048005
2016-09-02,120.41,121.4,120.13,120.67,2859751
2016-09-06,121.12,122.36,120.78,122.36,4512634
2016-09-07,121.88,122.44,121.43,122.03,2389480
2016-09-08,121.73,122.3,121,122.29,2845872
2016-09-09,121.38,121.38,118.25,118.26,5297567
2016-09-12,116.74,120.22,116.22,119.72,6928722
2016-09-13,118.88,119.63,118,118.47,4942888
2016-09-14,118.6,118.96,117.15,117.46,4295335
2016-09-15,117.36,118.19,116.79,117.55,3778636
2016-09-16,117.5,117.5,116.25,116.57,8733937
2016-09-19,117.31,118.04,117.08,117.29,3443485
2016-09-20,117.71,118.23,117.36,117.57,2868695
2016-09-21,117.93,120.17,117.93,120.12,3502149
2016-09-22,120.95,121.88,120.68,121.32,3525742
2016-09-23,120.76,121.7,120.53,121.24,2532842
2016-09-26,120.58,121.07,120,120.12,2412845
2016-09-27,119.88,121.21,119.47,120.83,2104209
2016-09-28,121.08,121.77,120.14,121.64,1918577
2016-09-29,121.25,122.17,120.22,120.55,2385495
2016-09-30,121.51,122.02,120.78,121.21,3388098
2016-10-03,120.79,122.11,120.27,121.79,2645086
2016-10-04,122.16,122.57,121.18,121.66,3075115
2016-10-05,122.31,124.11,121.94,123.88,3394565
2016-10-06,124.04,124.21,123.01,123.66,3928928
2016-10-07,123.2,123.88,121.93,123.16,4672888
2016-10-10,123.81,125.93,123.81,124.98,3624542
2016-10-11,124.15,124.86,122.6,123.07,3911167
2016-10-12,123.09,123.54,122.37,122.5,2456392
2016-10-13,121.83,123.2,120.89,122.71,3852268
2016-10-14,123.78,124.44,122.83,122.83,2518867
2016-10-17,122.83,124.56,122.66,123.27,2644539
2016-10-18,124.24,124.9,124.13,124.3,2460265
2016-10-19,124.6,126.01,124.51,125.27,2455024
2016-10-20,125.05,125.81,124.55,124.98,2758113
2016-10-21,123.94,125.28,123.51,124.8,2397507
2016-10-24,125.49,127.77,125.49,126.46,4145636
2016-10-25,126.54,128.29,126.37,127.91,5639397
2016-10-26,127.35,134.5,125.78,133.89,14419180
2016-10-27,134.16,134.54,130.43,131.87,8538057
2016-10-28,132.2,132.47,130.81,131.58,5036662
2016-10-31,131.62,131.91,130.79,131.03,3343262
2016-11-01,131.52,132.37,130.45,131.01,3527067
2016-11-02,130.64,131.45,129.35,129.5,3023734
2016-11-03,129.51,129.63,128.22,128.8,2475475
2016-11-04,127.99,129.59,127.71,128.39,3208014
2016-11-07,130.19,131.67,130.18,131.6,3491248
2016-11-08,131.58,132.86,130.99,131.85,3040693
2016-11-09,131.27,135.22,131.21,134.51,5925610
2016-11-10,135.83,138.47,135.71,136.92,7008322
2016-11-11,136.4,137.77,135.87,137.69,3867104
2016-11-14,137.4,139.14,137.4,139.04,4822607
2016-11-15,137.61,138.56,136.46,137.31,4159762
2016-11-16,136.57,137.58,135.49,135.76,3833164
2016-11-17,136.11,136.4,134.42,134.75,3942337
2016-11-18,134.6,135.91,133.92,135.68,2381903
2016-11-21,136.48,137.66,135.84,136.3,3043969
2016-11-22,137.12,138.83,137.1,138.62,4066481
2016-11-23,138.69,139.83,138.17,138.81,3311537
2016-11-25,139.05,139.19,138.17,139.09,1038072
2016-11-28,138.14,139.14,137.49,138.84,5095498
2016-11-29,138.9,141,138.25,140.59,4254936
2016-11-30,140.55,141.92,139.6,139.6,4304831
2016-12-01,139.76,141.57,139.43,141.28,3067408
2016-12-02,141.34,141.38,140.1,141.14,2270831
2016-12-05,142.06,142.53,140.76,141.05,3080508
2016-12-06,139.85,141.52,139.07,141.13,3744127
2016-12-07,140.62,143.05,140.05,142.9,3194316
2016-12-08,143.34,144.58,142.9,144.06,3158650
2016-12-09,144.3,145.44,144.09,145.09,2918491
2016-12-12,144.6,146.46,143.04,145.71,4577964
2016-12-13,147.51,148.39,143.6,145.25,6049219
2016-12-14,144.83,144.97,142.94,143.21,3926476
2016-12-15,142.69,143.92,141.91,142.55,3115805
2016-12-16,142.65,144.6,141.98,143.24,6348342
2016-12-19,143.85,145.66,143.77,144.78,3238115
2016-12-20,145.52,146.37,144.57,144.99,2448558
2016-12-21,145.28,146.96,145.24,146,2509196
2016-12-22,146.96,147.4,144.85,145.98,4263697
2016-12-23,146.73,146.73,145.11,146.29,2300438
2016-12-27,146.87,146.94,145.47,146,2004248
2016-12-28,145.67,145.87,144.61,144.7,1927911
2016-12-29,144.6,145.33,143.85,144.34,1945388
2016-12-30,145.09,145.37,143.68,144.33,2187900
2017-01-03,144.9,145.69,143.89,145.53,3695555
2017-01-04,146.29,147.62,146.29,147.06,3440646
2017-01-05,146.87,148.06,145.92,147.13,3014139
2017-01-06,147.39,148.02,146.37,147.51,2617095
2017-01-09,147.41,147.63,146.63,146.78,3061820
2017-01-10,147.37,148.3,147.01,147.48,3223304
2017-01-11,147.91,148.06,146.74,147.78,2606200
2017-01-12,147.55,147.56,145.26,146.75,3257805
2017-01-13,147.16,147.95,146.8,147.25,2626855
2017-01-17,146.66,147.45,145.78,146.18,2975691
2017-01-18,146.07,147.46,145.33,146.78,2251427
2017-01-19,147.29,148.23,146.39,147.41,3390080
2017-01-20,148.17,148.6,146.69,147.9,3605865
2017-01-23,147.35,147.87,145.82,146.32,4238226
2017-01-24,147.02,149.21,146.32,148.83,4233725
2017-01-25,151.67,156.35,151.35,155.16,8064261
2017-01-26,155.06,157.6,155.06,156.8,5864114
2017-01-27,156.89,157.41,154.84,155.48,5265102
2017-01-30,153.81,153.88,151.88,153.5,5885084
2017-01-31,152.93,153.07,151.33,151.52,5770579
2017-02-01,152.27,153.73,151.23,152.02,3329125
2017-02-02,151.33,152.02,149.1,150.43,4089297
2017-02-03,151.1,151.65,150.46,150.54,3216145
2017-02-06,150.56,152.11,150.53,152.03,3354014
2017-02-07,152.97,155.22,152.85,154.35,4576520
2017-02-08,154.28,154.5,153.07,153.19,3249186
2017-02-09,153.98,154.35,153.4,153.62,3689720
2017-02-10,154.51,155.63,153.79,155.45,2876387
2017-02-13,155.63,158.1,155.55,157.13,4026328
2017-02-14,156.82,157.84,156.36,157.56,2759455
2017-02-15,157.48,158.9,157.41,158.3,4313092
2017-02-16,158.64,159.71,157.79,159.71,3283130
2017-02-17,159.35,161.99,159.34,161.49,5246397
2017-02-21,162.63,164.73,162.39,164.15,4525251
2017-02-22,163.62,164.33,162.72,163.96,3028261
2017-02-23,164.54,165.52,164.29,165.39,3744343
2017-02-24,165.28,167.21,164.66,165.9,4488419
2017-02-27,166.44,168.2,166.01,167.77,3054185
2017-02-28,168.64,170.11,167.99,168.53,5117021
2017-03-01,170.03,172.81,170,171.96,5838476
2017-03-02,172.05,173.64,171.09,171.11,5246867
2017-03-03,171.16,171.65,169.67,170.36,4200213
2017-03-06,169.62,170.48,168.73,169.2,4535893
2017-03-07,168.92,170.97,168.91,170.2,2622207
2017-03-08,170.57,170.84,169.69,169.92,2482204
2017-03-09,169.65,170.75,167.91,168.86,3315503
2017-03-10,170.08,170.15,166.36,167.11,4755864
2017-03-13,165.66,167.55,165.57,167.42,3690045
2017-03-14,166.95,168,166.16,167.14,2509624
2017-03-15,167.37,167.6,166.41,167.12,3816678
2017-03-16,168.13,168.3,166.09,166.63,3316007
2017-03-17,166.74,168.68,166.61,168.4,5385923
2017-03-20,168.4,168.45,167.51,167.73,2205416
2017-03-21,168.29,168.55,164.09,164.53,3463240
2017-03-22,164.53,165.6,164.51,165.5,2679637
2017-03-23,165.81,166.29,165.13,165.74,2145713
2017-03-24,165.38,165.99,163.43,164.4,2552514
2017-03-27,163.05,164.99,162.46,164.66,2939790
2017-03-28,164.85,166.13,163.64,165.83,2579920
2017-03-29,165.86,166.43,165.49,166.08,1754524
2017-03-30,165.74,166.9,165.71,166.42,1809323
2017-03-31,166.46,166.62,165.34,165.39,2172019
2017-04-03,165.58,166.18,164.09,165.18,3137373
2017-04-04,165.4,167.2,165.29,167.11,2487835
2017-04-05,167.37,168.48,165.41,165.58,2575864
2017-04-06,166.02,166.66,165.62,165.84,2506505
2017-04-07,166.81,167.46,165.74,167.25,3001692
2017-04-10,167.37,168.27,165.94,166.02,2468697
2017-04-11,165.96,167.01,165.48,166.98,2423083
2017-04-12,166.69,166.69,164.51,164.61,3125174
2017-04-13,164.32,165.4,164.15,164.21,2163013
2017-04-17,164.42,167.45,164.42,167.39,2618873
2017-04-18,167,168.27,165.62,166.29,3162833
2017-04-19,166.89,168.21,166.6,166.82,2270886
2017-04-20,167.15,168.13,166.77,167.65,2497229
2017-04-21,167.76,169.2,167.76,168.68,3362612
2017-04-24,169.93,170.62,169.8,170.24,3359582
2017-04-25,170.69,171.9,170.69,171.59,3992247
2017-04-26,170.48,171.12,168.41,169.89,4781608
2017-04-27,170.75,171.81,170.75,171.33,3346201
2017-04-28,171.5,172.93,171.14,172.84,2332634
2017-05-01,172.28,172.5,169.98,170.56,3760754
2017-05-02,170.7,171.96,170.69,171.52,2110540
2017-05-03,171.53,171.8,170.43,171.48,3190404
2017-05-04,171.42,172.29,170.36,171.19,2448241
2017-05-05,171.28,173.05,171.28,173,2817806
2017-05-08,173.34,174.28,172.99,173.95,2099806
2017-05-09,174.02,175.05,173.97,174.77,3212047
2017-05-10,174.45,174.92,167.87,172.6,7489226
2017-05-11,172.34,173.67,171.63,173.31,3060479
2017-05-12,173.09,173.35,172.08,172.67,3692027
2017-05-15,172.71,173.48,171.73,171.84,3556132
2017-05-16,172.18,172.57,171.51,172.15,2286845
2017-05-17,170.91,171.04,168.35,168.45,2688875
2017-05-18,168.16,168.18,165.34,167.17,3309101
2017-05-19,167.46,170.94,166.56,170.32,4284860
2017-05-22,173.16,174.6,171.97,173.06,3122968
2017-05-23,173.37,173.8,172.3,172.89,2252181
2017-05-24,172.86,174.68,172.86,174.56,2573943
2017-05-25,174.9,176.58,174.86,176.26,2507933
2017-05-26,175.93,176.76,175.52,175.8,1842214
2017-05-30,175.96,176.58,175.45,176.08,2368381
2017-05-31,176.53,177.39,175.92,176.79,5505531
2017-06-01,176.57,177.07,173.87,176.5,3046224
2017-06-02,176.98,180.63,176.81,179.25,3220071
2017-06-05,179.1,179.72,177.89,178.03,2675473
2017-06-06,177.52,177.94,175.89,175.95,2891570
2017-06-07,176.05,177.64,175.63,177.24,2530074
2017-06-08,177.24,180.02,176.86,178.97,2474412
2017-06-09,179.03,179.94,178.31,179.06,3547952
2017-06-12,179.31,179.51,177.2,179.03,2895432
2017-06-13,179.08,180.49,178.41,180.04,1998124
2017-06-14,180,182.21,179.8,181.27,2341210
2017-06-15,180.38,184.24,180.32,184.15,3069638
2017-06-16,184.69,186.52,184.49,185.1,7362365
2017-06-19,186.45,187.95,185.62,187.57,2890230
2017-06-20,187.25,189.61,186.86,186.88,3266052
2017-06-21,188.06,188.18,186.15,187.66,3343780
2017-06-22,187.74,188.83,187.67,187.92,3543883
2017-06-23,187.75,190.66,187.2,190.55,4485630
2017-06-26,191.05,192.58,188.39,188.43,3264858
2017-06-27,188.27,189.3,187.39,187.39,2436128
2017-06-28,187.98,189.33,187.78,188.1,2225038
2017-06-29,188.1,188.22,185.11,186.06,2577506
2017-06-30,187.03,187.92,185.99,186.32,2359704
2017-07-03,186.64,187.92,186.32,187.12,1603824
2017-07-05,187.78,190.46,187.36,190.15,2883133
2017-07-06,190,190.79,189.16,189.85,2905250
2017-07-07,190.56,191.53,189.63,190.68,3226941
2017-07-10,190.63,192.77,190.51,192.18,2867071
2017-07-11,192.22,194.72,192.22,194.36,2988049
2017-07-12,194.98,196.57,194.41,194.53,2989121
2017-07-13,194.85,195.03,193.49,194.32,2058525
2017-07-14,194.85,196.69,194.79,196.47,3424499
2017-07-17,196.69,197.61,196.69,196.91,2563656
2017-07-18,197.01,197.09,195.54,196.22,2062106
2017-07-19,197.33,198.75,196.9,198.7,2394312
2017-07-20,198.89,199.04,197.78,198.13,2359491
2017-07-21,197.85,199.93,197.31,199.87,2226209
2017-07-24,199.74,200.37,199.18,199.91,2536478
2017-07-25,200.9,201.62,199.69,200.19,3059212
2017-07-26,210.56,220.45,210.14,219.98,14997997
2017-07-27,223.44,228.64,223.02,227.07,11523632
2017-07-28,226.89,228.02,224.76,227.34,4797415
2017-07-31,227.88,232.25,227.85,228.44,6130439
2017-08-01,229.34,229.89,225.34,225.62,5325569
2017-08-02,225.24,227.63,224.13,224.2,5431759
2017-08-03,223.37,225.77,222.4,224.47,5424731
2017-08-04,224.79,225.91,222.71,223.99,5933025
2017-08-07,223.89,227.5,223.51,226.34,3898897
2017-08-08,226.05,226.62,225.13,225.68,5169018
2017-08-09,225.61,226.23,221.91,222.09,5988602
2017-08-10,221.84,223.86,219.83,220.73,7189434
2017-08-11,220.62,223.12,218.9,222.62,3651718
2017-08-14,223.71,225.1,223.44,224.77,3115979
2017-08-15,224.83,227.14,223.71,226.69,3001199
2017-08-16,227.2,227.74,225.03,225.19,3177329
2017-08-17,225,225.2,222.97,223.31,2921224
2017-08-18,222.73,224.88,222.32,223.48,3100940
2017-08-21,223.48,224.57,222.12,223.4,2669663
2017-08-22,223.86,227.39,223.81,227.25,3072174
2017-08-23,226.86,226.86,224.81,225.69,2662901
2017-08-24,226.07,226.43,224.25,226.27,2692086
2017-08-25,226.53,226.62,223.32,223.59,2394735
2017-08-28,223.92,225.15,222.37,224.8,2524706
2017-08-29,224.83,228.58,223.78,227.95,3729998
2017-08-30,228.41,228.84,226.53,227.92,2954596
2017-08-31,228.42,228.52,225.99,227.16,3244799
2017-09-01,227.16,229.88,226.69,227.8,3450835
2017-09-05,227.78,227.83,223.93,224.63,4081321
2017-09-06,225.15,225.45,222.12,222.38,4485712
2017-09-07,222.5,224.2,222.07,224,3159037
2017-09-08,223.46,226.89,222.93,226.31,3566966
2017-09-11,227,229.25,226.82,228.03,3827736
2017-09-12,228.03,229.1,226.48,228.03,2851936
2017-09-13,227.5,230.78,224.72,229.33,4777420
2017-09-14,230.32,232.79,229.86,232.45,5262419
2017-09-15,234.47,236.91,233.37,236.02,9522203
2017-09-18,236.93,240.55,235.93,239.87,5477970
2017-09-19,239.87,241.86,238.79,239.31,4350491
2017-09-20,240.05,243.31,239.1,242.13,3966004
2017-09-21,242.78,243.59,241.16,242.69,2938074
2017-09-22,242.95,245.76,242.78,243.07,3665419
2017-09-25,243.57,243.57,238.38,241.06,3670310
2017-09-26,241.32,243.1,240.31,240.46,2292456
2017-09-27,241.96,245.29,240.73,241.97,4027277
2017-09-28,240.87,242.46,238.06,241.01,2727688
2017-09-29,240.61,241.95,239.43,240.95,2654037
2017-10-02,241.37,242.64,240.3,242.64,2832448
2017-10-03,242.64,244.79,241.41,242.13,3337412
2017-10-04,242.77,243.72,240.83,242.42,3197405
2017-10-05,241.97,245.49,241.49,245.4,4156839
2017-10-06,244.55,245.41,243.66,245.11,2784392
2017-10-09,245.5,245.5,243.7,244.92,2264637
2017-10-10,246.19,247.43,243.78,247.31,2890053
2017-10-11,247.68,247.99,245.52,247.8,3049178
2017-10-12,247.33,249.27,246.43,248.24,2749040
2017-10-13,249.19,250.02,247.17,247.17,2367258
2017-10-16,247.86,248.33,246.14,246.2,1904501
2017-10-17,243.11,245.54,242.9,245.14,2654249
2017-10-18,245,247.16,243.28,246.47,2164280
2017-10-19,245.48,245.58,242.68,245.53,2731299
2017-10-20,246.79,251.03,245.9,250.95,4171662
2017-10-23,251.3,252.1,248.47,248.65,3483750
2017-10-24,249.51,253.27,249.51,252.12,4624497
2017-10-25,250.98,252.12,241.23,244.95,8323809
2017-10-26,246.17,247.8,243.88,245.73,3606756
2017-10-27,244.79,245.96,242.46,243.08,3055329
2017-10-30,242.13,246.84,242.01,245.71,3192283
2017-10-31,245.8,246.37,244.04,244.53,2893592
2017-11-01,244.82,245.87,242.88,245.03,3090129
2017-11-02,244.84,249.51,244.55,248.94,2667586
2017-11-03,248.75,250.02,246.51,248.09,2754443
2017-11-06,248.94,251.97,248.85,250.3,3069822
2017-11-07,250.3,253.34,250.3,252.25,3381580
2017-11-08,252.26,253.65,251.45,251.71,2997800
2017-11-09,252.54,254.19,247.34,250.34,3374276
2017-11-10,249.77,250.14,247.37,248.58,1826199
2017-11-13,249.35,250.98,248.22,250.06,2733450
2017-11-14,249.66,250.04,247.94,249.44,2474451
2017-11-15,249.13,252.31,247.91,250.49,2558512
2017-11-16,251.35,252.57,250.96,251.29,2843961
2017-11-17,250.45,251.33,249.69,249.9,1809725
2017-11-20,250.63,253.12,250.4,252.17,2566229
2017-11-21,253.69,254.44,252.25,254.43,2378666
2017-11-22,254.44,254.91,252.07,252.68,1543235
2017-11-24,252.79,254.02,252.07,253.37,827920
2017-11-27,252.91,254.28,252.26,253.09,1859041
2017-11-28,254.44,255.4,252.76,255.38,2372986
2017-11-29,256.8,256.99,253.61,256.64,3175340
2017-11-30,257.21,264.01,256.75,263.77,5040204
2017-12-01,264.46,265.61,257.86,258.61,4769706
2017-12-04,263.16,268.57,263.02,264.88,5793423
2017-12-05,265.89,266.29,261.92,262.58,2942461
2017-12-06,261.93,266.01,261.12,265.18,2661493
2017-12-07,265.37,271.38,264.72,268.69,4466623
2017-12-08,271.59,273.8,270.23,272.46,4561685
2017-12-11,272.73,273,266.73,269.83,4146386
2017-12-12,274.59,279,274.19,276.31,5620164
2017-12-13,276.83,281.94,276.08,278.12,5248452
2017-12-14,279.54,282.85,278.83,280.06,4069948
2017-12-15,281.96,283.37,279.22,280.12,7274710
2017-12-18,282.08,283.15,280.66,282.21,3026509
2017-12-19,282.55,283.58,280.35,283.25,2812057
2017-12-20,284.64,285.23,283.12,283.89,2656595
2017-12-21,284.03,284.35,280.3,281.14,5661420
2017-12-22,282.38,282.57,279.21,281.21,2367676
