Date,Open,High,Low,Close,Volume
2010-11-10,32.56,32.665,32.1791,32.2693,4410893.1159598
2010-11-11,32.2693,32.3948,32.1227,32.2499,2624433.0457089
2010-11-12,32.1634,32.1634,31.802,32.107,2896926.848562
2010-11-15,32.2141,32.3948,32.0197,32.0197,2783603.8329819
2010-11-16,31.9797,32.0197,31.5842,31.7796,4174075.38213
2010-11-17,31.9429,31.9603,31.6766,31.7466,3353555.6326867
2010-11-18,31.8709,31.9797,31.6766,31.9283,3735786.7355823
2010-11-19,31.8709,32.0313,31.6173,31.7796,3238261.2452357
2010-11-22,31.6911,31.9283,31.5842,31.8709,3561512.7292637
2010-11-23,31.7281,31.802,31.4929,31.7095,3458604.2366878
2010-11-24,31.8184,31.8904,31.6911,31.8709,1754551.832016
2010-11-26,31.6766,31.8359,31.6018,31.6173,1402066.2201357
2010-11-29,31.5647,31.6911,31.3112,31.6018,2641058.0074463
2010-11-30,31.3996,31.7485,31.3092,31.6785,3867395.3570538
2010-12-01,31.9429,32.2141,31.7466,32.0916,4222513.9233274
2010-12-02,31.9603,32.0916,31.8544,32.0498,3012338.5305813
2010-12-03,31.9992,32.107,31.7631,32.107,7232548.7474273
2010-12-06,32.0313,32.0498,31.8544,31.9089,2842873.6015718
2010-12-07,32.0313,32.2325,31.4015,31.5298,5108997.4629637
2010-12-08,31.5298,31.5842,31.0253,31.3306,6148988.7257932
2010-12-09,31.5647,31.5647,31.1877,31.4734,3585183.5963095
2010-12-10,31.5298,31.6552,31.382,31.6377,2423698.8251932
2010-12-13,31.7466,31.802,31.5463,31.6552,3396061.5380766
2010-12-14,31.7281,31.9429,31.7095,31.8709,2497050.1154032
2010-12-15,31.8709,31.9429,31.6552,31.6766,2777922.2487071
2010-12-16,31.9283,31.9283,31.6377,31.8709,2957246.0948702
2010-12-17,31.7466,32.0313,31.7095,32.0197,4348263.9897716
2010-12-20,32.1634,32.1634,31.9283,31.9992,2617229.7187426
2010-12-21,31.9992,32.1227,31.9992,32.0702,2101368.2064182
2010-12-22,32.1227,32.1791,31.9992,32.0498,2201057.2717581
2010-12-23,32.0916,32.0916,31.9089,32.0702,1747400.9789355
2010-12-27,32.0197,32.2889,31.9283,32.1227,1596987.1572119
2010-12-28,32.1227,32.2325,31.9992,32.2325,1779080.8014315
2010-12-29,32.2402,32.2996,32.0556,32.1858,1870316.4266407
2010-12-30,32.1508,32.2996,32.112,32.1294,1387179.0700319
2010-12-31,32.1217,32.2957,32.0906,32.1411,1533792.1361758
2011-01-03,32.3394,32.3394,32.0702,32.2325,2663997.3267886
2011-01-04,32.2325,32.4881,32.0498,32.3948,3682070.9677015
